"Country","TIME","unemp","gdpc","infl","socsp","minwage","bipacc","loggdp","schooling","emp_protect","particip","exports","id"
"France",1991,9.625,18414.981164,3.21340732409684,NA,16677.248,NA,1.039105,NA,2.34127,54.5558642002607,NA,8
"France",1992,10.6416666666667,19041.367974,2.36376046269352,NA,16931.695,NA,1.599671,NA,2.34127,54.6722180207313,21.1492196358154,8
"France",1993,11.825,19291.333091,2.10446277124644,NA,17009.301,NA,-0.612653,NA,2.34127,54.6650874382323,20.6101685469573,8
"France",1994,12.275,20089.138361,1.65551532926996,NA,17098.813,NA,2.345386,NA,2.34127,54.5290116232615,21.4618850334431,8
"France",1995,11.95,20860.095835,1.79648142095597,NA,17313.648,NA,2.085085,NA,2.34127,54.5018736664368,22.4059097102208,8
"France",1996,12.4,21460.808531,1.98288365089732,NA,17585.895,NA,1.388004,NA,2.34127,54.8242808421658,22.8224313912387,8
"France",1997,12.3333333333333,22360.079925,1.20394294026968,NA,17882.268,NA,2.337333,NA,2.34127,54.4395554418534,25.2426833387319,8
"France",1998,12.05,23469.388305,0.651126867833024,NA,18294.006,NA,3.556201,NA,2.34127,54.5201077361075,25.7957897401779,8
"France",1999,11.3166666666667,24447.776141,0.537141639134603,NA,18496.039,3.40917347620057,3.407099,NA,2.34127,54.6491830313442,25.7198938472147,8
"France",2000,9.55833333333334,26210.07399,1.6759598872093,NA,16695.805,1.19594755000328,3.875162,NA,2.34127,54.765177000887,28.1734433984177,8
"France",2001,8.74166666666667,27698.123341,1.634780795496,27.144,17026.059,1.50878217940001,1.954449,NA,2.34127,54.7410376306872,27.7941822923174,8
"France",2002,8.63333333333333,28658.522754,1.9234122872706,NA,17241.148,1.17677008717814,1.118457,NA,2.34127,54.8898021183708,27.0397720822025,8
"France",2003,8.5,28276.147161,2.09847219146922,28.236,17537.182,0.865224666855686,0.819532,NA,2.4682541,56.3396445082736,25.6108628235084,8
"France",2004,8.85,29189.877689,2.14208964640241,NA,18124.619,0.443943934185937,2.786424,37,2.4682541,56.3218979959032,25.9090111997007,8
"France",2005,8.86666666666666,30625.932308,1.74586936380482,29.329,18824.662,-0.0175217908375811,1.607714,51,2.4682541,56.2385046496989,26.3688375363577,8
"France",2006,8.84166666666666,32567.626227,1.67512449608725,NA,19295.826,0.0369288688655497,2.374947,NA,2.4682541,56.1487340276999,27.1758467614219,8
"France",2007,7.99166666666667,34176.901743,1.48799805953857,28.27,19491.205,-0.292845958425157,2.361499,80,2.4682541,56.2745110230337,27.1283927901443,8
"France",2008,7.425,35184.233632,2.81286194914789,NA,19529.021,-0.956151605071292,0.195295,99,2.4682541,56.3644706034958,27.3862264198211,8
"France",2009,9.10833333333334,34795.158221,0.0876204781574688,30.787,19870.871,-0.832008769595248,-2.941341,117,2.3849206,56.5808527192054,24.0716301094833,8
"France",2010,9.26666666666666,36056.659937,1.53112270420926,NA,19738.678,-0.83921390307958,1.965657,141,2.3849206,56.5123851598989,26.0432298330582,8
"France",2011,9.18333333333334,37485.25235,2.11159795174999,30.508,19714.971,-0.991249547419396,2.079229,164,2.3849206,56.2623240504127,27.8034986917783,8
"France",2012,9.76666666666667,37671.028181,1.95419531613503,NA,19968.049,-1.22050315697398,0.182693,190,2.3849206,56.474356421062,28.5218136314173,8
"France",2013,10.3,39515.13827,0.863715497861823,31.211,20052.246,-0.872839210876735,0.576242,210,2.3849206,56.4483924483234,28.6080739163487,8
"France",2014,10.3083333333333,40246.864684,0.507758822937963,NA,20162.414,-1.06325188455808,0.947586,232,NA,56.299804369669,28.8441238605351,8
"France",2015,10.375,41199.219769,0.0375143805125534,NA,20324.137,-0.196139219451548,1.067462,257,NA,56.1454461710741,29.8472867408031,8
"France",2016,10.0583333333333,41489.897831,0.183334861123878,NA,20413.598,-0.91511736800603,1.18765,NA,NA,56.0360896247755,29.4306453935807,8
"Germany",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"Germany",1991,5.525,20950.945103,4.04703400991224,NA,NA,-1.36608658602464,5.108262,NA,2.5833333,59.0798489304214,NA,9
"Germany",1992,6.56666666666666,21697.793643,5.05698005698006,NA,NA,-1.14823777621241,1.923807,NA,2.5833333,58.4448259531139,22.2637024278602,9
"Germany",1993,7.79166666666667,21880.41229,4.47457627118648,24.654,NA,-1.05198562211689,-0.956165,NA,2.5833333,58.0320990552198,20.3544079380058,9
"Germany",1994,8.45,22838.471174,2.69305645684618,NA,NA,-1.51393410983042,2.457372,NA,2.6785715,57.7030976037405,21.1350113916374,9
"Germany",1995,8.25,23672.966984,1.70616113744077,24.967,NA,-1.29657586865402,1.737641,NA,2.6785715,57.3693105658838,22.0064459049545,9
"Germany",1996,8.94166666666667,24243.649993,1.44972558765661,NA,NA,-0.713999678415145,0.817898,NA,2.6785715,57.3970336400314,22.9086029320154,9
"Germany",1997,9.675,24785.899378,1.93936919465146,25.24,NA,-0.501904884301074,1.849201,NA,2.6785715,57.5347613679068,25.3919749477655,9
"Germany",1998,9.45,25554.023599,0.911184539901865,NA,NA,-0.697162329396937,1.979618,NA,2.6785715,57.8557718672882,26.4533774644119,9
"Germany",1999,8.625,26579.739076,0.585433617781294,25.391,NA,-1.41791541724217,1.987135,NA,2.6785715,57.8433949589649,27.0412324202859,9
"Germany",2000,8.00833333333333,27529.780429,1.44026832396174,NA,NA,-1.74758791525795,2.962045,NA,2.6785715,57.5532131729901,30.8295377230118,9
"Germany",2001,7.85833333333333,28832.881133,1.98385685111348,25.758,NA,-0.365479400368922,1.695471,NA,2.6785715,57.5438596491228,31.8706791751726,9
"Germany",2002,8.68333333333333,29654.218685,1.42080671307334,NA,NA,1.88065824869443,0,NA,2.6785715,57.2193594018389,32.5740396235895,9
"Germany",2003,9.80833333333333,30350.480898,1.03422339225273,26.847,NA,1.40629448090281,-0.709906,NA,2.6785715,56.919330903223,32.591483189795,9
"Germany",2004,10.5,31848.802721,1.66573608784662,NA,NA,4.47153629972044,1.16997,42,2.6785715,57.1348901059616,35.4484237785274,9
"Germany",2005,11.2833333333333,32413.540064,1.54691075514873,26.2,NA,4.60439176777878,0.706714,59,2.6785715,58.4773656687708,37.7404535695349,9
"Germany",2006,10.275,34769.442587,1.57742924103119,NA,NA,5.67226173833023,3.70016,71,2.6785715,59.0240366163949,41.1903478533375,9
"Germany",2007,8.54166666666667,37009.825793,2.2983405803532,23.883,NA,6.74352354324178,3.260535,90,2.6785715,59.2029201641882,43.0099115480875,9
"Germany",2008,7.425,38662.606129,2.62838306731438,NA,NA,5.59499586067765,1.082315,110,2.6785715,59.2985792753027,43.4598749287594,9
"Germany",2009,7.64166666666667,37734.236963,0.312737722931293,26.224,NA,5.73743380721186,-5.61886,130,2.6785715,59.4595747706748,37.8022013754532,9
"Germany",2010,6.96666666666667,39993.301883,1.10380856083584,NA,NA,5.62614633896,4.079933,154,2.6785715,59.519943019943,42.2503740223096,9
"Germany",2011,5.83333333333333,42692.50173,2.07517293107761,24.398,NA,6.09729861541612,3.66,178,2.6785715,60.1160620552899,44.8181730740774,9
"Germany",2012,5.38333333333333,43564.07389,2.00849118223381,NA,NA,7.01701059632586,0.491993,200,2.6785715,60.0540556249818,45.982539717068,9
"Germany",2013,5.24166666666667,45231.971754,1.50472226668802,24.612,NA,6.69691146845567,0.489584,221,2.6785715,60.3447527245886,45.4577105978261,9
"Germany",2014,4.99166666666667,47057.85042,0.90679703516797,NA,NA,7.44385972944332,1.595338,244,NA,60.4075754302585,45.6520162931397,9
"Germany",2015,4.63333333333333,47998.620842,0.234429944518241,NA,20948.197,8.57747913537992,1.720734,265,NA,60.169133723356,46.781180551434,9
"Germany",2016,4.125,48839.315358,0.483355422156398,NA,20847.443,8.35562009507164,1.867258,NA,NA,60.9324959613254,45.9909000118057,9
"Greece",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"Greece",1991,NA,13944.36199,19.4558469181926,NA,12323.988,NA,3.1,6,2.8015873,48.2548452592951,NA,10
"Greece",1992,NA,14257.705052,15.8770676259465,NA,11844.684,NA,0.7,NA,2.8015873,48.613583960654,14.8788393387365,10
"Greece",1993,NA,14284.615004,14.411267733412,NA,11581.477,NA,-1.6,NA,2.8015873,48.8795730456355,14.0477673647043,10
"Greece",1994,NA,14813.178974,10.8740794338332,NA,11766.672,NA,2,NA,2.8015873,49.0839720743458,14.4456091463048,10
"Greece",1995,NA,15398.581853,8.93451397844179,NA,11820.161,NA,2.09972,NA,2.8015873,49.2040675554846,14.4252834909638,10
"Greece",1996,NA,16130.04945,8.19454859355107,NA,11776.539,NA,2.862129,NA,2.8015873,49.6615931721002,14.2869572693077,10
"Greece",1997,NA,17142.081985,5.53600312501777,NA,12059.593,NA,4.484199,NA,2.8015873,48.8536493737926,16.2222652425479,10
"Greece",1998,NA,18015.079539,4.76622558738952,NA,12135.014,NA,3.894905,NA,2.8015873,50.9828147003142,16.2965833756753,10
"Greece",1999,11.9833333333333,18464.726453,2.63663844142427,NA,12243.383,NA,3.072597,NA,2.8015873,50.6974971415091,19.2560788540331,10
"Greece",2000,11.2333333333333,19503.905892,3.15117752373243,NA,12368.68,NA,3.919771,NA,2.8015873,52.1721477164724,23.7183809141659,10
"Greece",2001,10.675,21011.642771,3.37396640937212,NA,12363.485,NA,4.131612,NA,2.8015873,51.4472910506679,22.788744320873,10
"Greece",2002,10.3333333333333,22615.957435,3.62936293754471,NA,12566.096,-6.83038529268876,3.922872,NA,2.8015873,51.7769012734196,20.1128544460134,10
"Greece",2003,9.74166666666667,23868.663191,3.53065078930158,NA,12759.384,-8.45085836402641,5.794531,NA,2.8015873,52.2584239255498,18.5445830443658,10
"Greece",2004,10.6083333333333,25455.197247,2.89884796952735,NA,13035.182,-7.71026327082189,5.061079,NA,2.8015873,52.8730834832339,20.7081145744875,10
"Greece",2005,10.0083333333333,25577.445437,3.5450730501113,NA,13288.276,-8.87060575991464,0.599142,50,2.8015873,52.9013838796409,21.3122304275532,10
"Greece",2006,9.03333333333333,28535.859054,3.19594596980672,NA,13672.275,-11.4861929104867,5.652434,65,2.8015873,53.0792437110415,21.1740087896788,10
"Greece",2007,8.41666666666666,29280.365435,2.89500102047302,NA,14000.953,-15.1877186296866,3.273747,79,2.8015873,52.9347291510651,22.5202697630197,10
"Greece",2008,7.76666666666667,30855.935774,4.1527963595847,NA,14276.618,-15.1125836099135,-0.335173,98,2.8015873,52.9755475653523,23.3615691198983,10
"Greece",2009,9.625,30396.41535,1.21007395627551,23.548,14914.342,-12.3460126121717,-4.300734,NA,2.8015873,53.4475902976913,18.9821866963597,10
"Greece",2010,12.75,28202.722822,4.71298157635244,NA,14494.549,-11.3838142077917,-5.478634,139,2.8015873,53.5045629783994,22.1022051218367,10
"Greece",2011,17.9166666666667,26141.091034,3.3298701736344,23.875,14140.007,-10.0029524697895,-9.132494,NA,2.1666667,52.6645545361812,25.5354159285239,10
"Greece",2012,24.4916666666667,25284.405782,1.50151979453,NA,11309.243,-3.82994263626111,-7.300495,NA,2.1666667,52.3294310004846,28.6839940157939,10
"Greece",2013,27.4916666666667,26097.797516,-0.922165040536271,NA,11052.496,-2.04036132767601,-3.241425,NA,2.1190476,52.0277712104029,30.3534285061372,10
"Greece",2014,26.55,26430.669452,-1.31120862499427,NA,11199.34,-1.63931125788972,0.352848,230,NA,51.8270748500484,32.5038049709655,10
"Greece",2015,24.9583333333333,26357.758107,-1.73604592006394,NA,11397.206,0.117133186225808,-0.219146,254,NA,51.9940975799966,31.9150025494538,10
"Greece",2016,23.5666666666667,26691.120063,-0.825657592061916,NA,11492.088,-0.627558961892827,0.011754,NA,NA,52.1501024907738,30.1536057391187,10
"Hungary",1990,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,11
"Hungary",1991,NA,8304.966841,34.8175426849682,NA,4966.2778,NA,NA,NA,2.0039682,NA,NA,11
"Hungary",1992,NA,8251.548922,23.6557171995852,NA,4795.4819,NA,-3.06418,NA,2.0039682,58.3036794435864,27.6641543100739,11
"Hungary",1993,NA,8423.683887,22.4642409033877,NA,4364.5088,NA,-0.576109,NA,2.0039682,55.6598020340528,23.2333057666215,11
"Hungary",1994,NA,8884.976359,18.8680791770829,NA,4272.2412,NA,2.947155,NA,2.0039682,53.6520601548627,25.4462309675026,11
"Hungary",1995,NA,9144.820641,28.3054645750733,NA,3824.5229,-3.1939920076583,1.489525,NA,2.0039682,52.3709047477711,39.2586911547095,11
"Hungary",1996,9.91666666666667,9316.662902,23.4690313045815,NA,3719.2339,-3.61856319779818,0.005584,NA,2.0039682,51.8481050007002,41.9551632075798,11
"Hungary",1997,9.05,9792.323231,18.3050773683867,NA,3735.167,-3.99245665532507,3.305862,NA,2.0039682,51.2179482218272,47.9871626140752,11
"Hungary",1998,8.70833333333333,10377.738984,14.1537895511405,NA,3753.231,-7.07419655560343,4.218935,NA,2.0039682,51.4015650244467,52.9663924891672,11
"Hungary",1999,6.86666666666667,10873.545923,9.99774390047376,NA,3937.0359,-7.9194793616128,3.204949,NA,2.0039682,52.5781609628479,55.6265861478888,11
"Hungary",2000,6.26666666666667,11843.461983,9.80360785079527,NA,4063.5959,-8.431721815144,4.202334,NA,2.0039682,52.9584156613582,66.8203226791275,11
"Hungary",2001,5.575,13230.654543,9.11680911680912,NA,5841.6919,-5.86158982758323,3.774101,25,2.0039682,52.7816373275489,64.8850432822511,11
"Hungary",2002,5.58333333333333,14516.153705,5.26544821583985,NA,6936.8589,-6.2576562239265,4.503064,NA,2.0039682,52.9424642965998,58.1054549829476,11
"Hungary",2003,5.74166666666667,15417.622902,4.66101694915255,NA,6627.9302,-8.00378954778983,3.827747,NA,2.0039682,53.795400528624,56.4322095503002,11
"Hungary",2004,6.06666666666667,16198.916784,6.74434679569466,NA,6581.7119,-8.55951662687992,5.005389,NA,2.0039682,53.7908613170649,59.7487160875643,11
"Hungary",2005,7.175,17014.326734,3.56151711378355,NA,6835.0151,-6.99980462088453,4.382894,53,2.0039682,54.4596382096294,62.797384801842,11
"Hungary",2006,7.45833333333333,18230.035197,3.93032603841,NA,7211.1138,-7.05775592329331,3.855746,NA,2.0039682,55.0343394950486,74.3006361688405,11
"Hungary",2007,7.39166666666667,18933.88842,7.95874516544906,NA,7000.125,-7.10301446109182,0.448348,NA,2.0039682,54.7038283683109,78.3093952437327,11
"Hungary",2008,7.8,20586.089205,6.04251253881061,NA,6953.981,-7.00678815658434,0.889205,NA,2.0039682,54.2886867685832,79.6460886999006,11
"Hungary",2009,10.0333333333333,20573.375863,4.21171171171169,19.999,6914.71,-0.810414864554206,-6.563634,122,2.0039682,54.2689279225185,74.7702967881402,11
"Hungary",2010,11.1666666666667,21466.5743,4.85555795691957,NA,6778.9722,0.30014332373328,0.677098,149,2.0039682,54.835762842381,82.2484650685412,11
"Hungary",2011,11.0583333333333,22729.184467,3.92992098935074,20.277,6921.9839,0.758373743990153,1.739423,174,2.0039682,55.2357057740097,87.1725795339542,11
"Hungary",2012,11.0166666666667,22997.744927,5.65214517088647,NA,7811.6089,1.74311470547337,-1.602512,197,2.0039682,56.3208004608835,86.7688399770025,11
"Hungary",2013,10.1166666666667,24366.365906,1.73319984983104,19.172,8091.3501,3.77365034948097,2.117147,219,1.5873016,56.9504313037225,85.9997173996291,11
"Hungary",2014,7.74166666666667,25494.305762,-0.227566270988374,NA,8399.4414,2.04019858237281,4.047321,236,NA,58.6851178008006,88.6552740438099,11
"Hungary",2015,6.83333333333333,26446.234855,-0.0616446800641041,NA,8694.4355,3.26055807166131,3.148084,260,NA,59.9413656353136,90.7267040583415,11
"Hungary",2016,5.1,26689.048371,0.394769306686428,NA,9155.1201,4.86801639055466,1.954369,NA,NA,61.0888514610084,92.5076100316868,11
"Ireland",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"Ireland",1991,14.7583333333333,14416.202258,3.21081537811574,NA,NA,NA,1.92964,7,1.4365079,52.2204968944099,NA,12
"Ireland",1992,15.3916666666667,15113.484254,3.06999590667209,NA,NA,NA,3.343274,NA,1.4365079,53.3373318481707,58.3477511368477,12
"Ireland",1993,15.6416666666667,15805.230565,1.46942017474191,NA,NA,NA,2.692609,NA,1.4365079,53.8542811258558,63.3043531300078,12
"Ireland",1994,14.3416666666667,17013.544304,2.30919765166338,NA,NA,NA,5.755827,NA,1.4365079,53.0779110228342,67.8928779253371,12
"Ireland",1995,12.2916666666667,18961.032695,2.52486610558531,16.458,NA,NA,9.634422,NA,1.4365079,53.7103566064961,73.4473323077844,12
"Ireland",1996,11.6666666666667,20540.524707,1.75373134328355,NA,NA,NA,9.091811,NA,1.4365079,54.4459420674221,74.8337802677288,12
"Ireland",1997,9.875,22691.102228,1.52560487120497,14.669,NA,NA,10.748131,NA,1.4365079,54.8892186095616,77.1619295423364,12
"Ireland",1998,7.55,25032.289152,2.41551787239233,NA,NA,NA,8.227908,NA,1.4365079,56.8912091678236,84.487894531759,12
"Ireland",1999,5.65,27020.012211,1.63192376414532,13.153,NA,NA,10.862972,NA,1.4365079,58.6366603086565,86.7178279304938,12
"Ireland",2000,4.25833333333333,30162.606301,5.59071729957808,NA,15464.083,NA,9.912385,NA,1.4365079,59.551433542272,94.488441742865,12
"Ireland",2001,3.93333333333333,32636.512482,4.87290487290485,12.979,15252.019,NA,6.051908,NA,1.4365079,59.7712174880319,95.3370022228852,12
"Ireland",2002,4.45833333333333,35210.697481,4.614733276884,NA,15307.836,NA,5.576969,NA,1.4365079,59.8325681752705,90.4802405428138,12
"Ireland",2003,4.58333333333333,36231.531543,3.49048968029139,14.256,15472.534,NA,3.673113,NA,1.4365079,59.923796754841,80.8512342067938,12
"Ireland",2004,4.50833333333333,38724.604405,2.19962850718546,NA,16572.697,NA,6.7249,NA,1.4365079,60.5150747730779,80.5365239043053,12
"Ireland",2005,4.4,40443.918942,2.42969198392958,14.369,17298.639,NA,5.766123,NA,1.4365079,62.0924574125072,79.5703530877309,12
"Ireland",2006,4.50833333333333,44285.482799,3.93163989540528,NA,17132.443,NA,5.866128,NA,1.2698413,63.201231492349,78.9736237396232,12
"Ireland",2007,4.68333333333333,46749.835337,4.89711564381348,15.231,18100.918,NA,3.796633,81,1.2698413,64.1472751096137,80.745002051006,12
"Ireland",2008,6.4,44200.513352,4.06030495117357,NA,17747.406,NA,-4.373482,NA,1.2698413,63.7286712133384,84.1508450069216,12
"Ireland",2009,12.0333333333333,41532.705146,-4.47810339150478,21.608,18580.139,NA,-4.565119,NA,1.2698413,62.4649305620471,93.454446983828,12
"Ireland",2010,13.9,43225.069116,-0.922095829024488,NA,18755.832,NA,2.03355,143,1.2698413,61.1083317688895,103.392991909973,12
"Ireland",2011,14.6583333333333,45473.426212,2.55718883186918,20.539,18284.299,NA,-0.040565,165,1.2698413,60.5401354580609,102.445751640331,12
"Ireland",2012,14.7166666666667,46519.442937,1.69620897294548,NA,17979.943,NA,-1.10288,NA,1.3968254,60.1375812921315,106.775604008862,12
"Ireland",2013,13.0916666666667,48272.949935,0.508714869485458,19.813,17890.01,NA,1.09884,NA,1.3968254,60.5164092187627,106.089437019527,12
"Ireland",2014,11.3083333333333,51292.142715,0.182542316627925,NA,17854.875,NA,8.462367,NA,NA,59.9866438303896,113.786739762701,12
"Ireland",2015,9.45833333333333,68480.731016,-0.289879079012778,NA,17907.637,NA,26.276057,NA,NA,60.1563584387796,123.994644881764,12
"Ireland",2016,7.93333333333333,70201.903987,0.00830633773570249,NA,18942.762,NA,5.213747,NA,NA,60.488770701059,119.930507212036,12
"Italy",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"Italy",1991,8.51666666666667,19439.076212,6.25000000000001,NA,NA,NA,1.538448,NA,2.7619047,49.5424836601307,NA,13
"Italy",1992,8.79166666666666,20040.447803,5.2705882352941,NA,NA,NA,0.834275,NA,2.7619047,49.9033120757046,17.5337296449926,13
"Italy",1993,9.725,20329.8696,4.62673223066608,NA,NA,NA,-0.852806,NA,2.7619047,48.3915760240685,20.4627466405788,13
"Italy",1994,10.65,21204.794732,4.05184077476324,NA,NA,NA,2.151024,NA,2.7619047,47.8340859675531,21.9393320356716,13
"Italy",1995,11.1833333333333,22271.620786,5.23542294004927,19.149,NA,2.3956065927292,2.886837,NA,2.7619047,47.5594284882391,24.7494742686799,13
"Italy",1996,11.1666666666667,22969.289713,4.00698055537492,NA,NA,3.30076942646179,1.286366,NA,2.7619047,47.5889639173122,23.7629234935363,13
"Italy",1997,11.2166666666667,23802.341989,2.04310552039097,20.004,NA,2.95895504309843,1.835365,NA,2.7619047,47.6517542231298,24.2002797356775,13
"Italy",1998,11.3,24921.584979,1.95508793969852,NA,NA,2.05078866684981,1.616073,NA,2.7619047,48.0207177210507,24.1226896694636,13
"Italy",1999,10.8666666666667,25531.621157,1.66345783596456,20.484,NA,1.13091215832351,1.559851,NA,2.7619047,48.2618593490432,23.2504895551058,13
"Italy",2000,10.05,27006.394979,2.53768653889857,NA,NA,0.0621548116196618,3.710108,NA,2.7619047,48.4897703225478,25.6577873429734,13
"Italy",2001,9.00833333333333,27993.940144,2.78516548463358,20.8,NA,0.52451650107365,1.772186,22,2.7619047,48.6934034935313,25.731748874718,13
"Italy",2002,8.475,28621.246379,2.46532020412564,NA,NA,-0.26491426565836,0.248546,NA,2.7619047,48.9452505791977,24.4721818586864,13
"Italy",2003,8.43333333333333,29029.222858,2.67255892255893,21.715,NA,-0.614957191133454,0.151324,NA,2.7619047,49.2387914102661,23.3607370038917,13
"Italy",2004,8,29386.911358,2.2067363530778,NA,NA,-0.344459854674273,1.581936,NA,2.7619047,49.4715417683145,24.0628990938127,13
"Italy",2005,7.70833333333333,29937.583453,1.98529411764704,21.973,NA,-0.899480503579075,0.949665,48,2.7619047,49.0534747931405,24.6516620793843,13
"Italy",2006,6.79166666666667,32193.087158,2.09084354722423,NA,NA,-1.50334130991876,2.006588,63,2.7619047,49.0768992068736,26.2279689623036,13
"Italy",2007,6.075,33781.355385,1.82973805855163,21.895,NA,-1.38495084892872,1.473872,78,2.7619047,48.7525033976593,27.4271991136572,13
"Italy",2008,6.70833333333333,35154.802438,3.34783431057309,NA,NA,-2.82567255233358,-1.050405,97,2.7619047,49.1015866002199,26.9645411668669,13
"Italy",2009,7.75,34269.202679,0.774768179599804,24.864,NA,-1.8909180274954,-5.482054,116,2.7619047,48.4773555790616,22.4765953588626,13
"Italy",2010,8.35,34752.009339,1.52551607240149,NA,NA,-3.41491642564009,1.686523,138,2.7619047,48.2051025815988,25.1882092098956,13
"Italy",2011,8.35,35935.484814,2.78063323594298,24.199,NA,-3.00993454726034,0.576625,162,2.7619047,48.1433607517535,27.0063472819143,13
"Italy",2012,10.6416666666667,35757.0229,3.04136253041363,NA,NA,-0.357411980473773,-2.819019,188,2.7619047,49.0834191932556,28.5863671519443,13
"Italy",2013,12.1333333333333,35885.38999,1.21999212908304,25.204,NA,0.961733196580462,-1.728157,NA,2.6785715,48.7932071858839,28.8625898508378,13
"Italy",2014,12.65,36294.102283,0.24105754276825,NA,NA,1.87896451836208,0.113672,229,NA,49.0585739765526,29.3065161364393,13
"Italy",2015,11.8916666666667,37255.136938,0.0387867504460633,NA,NA,1.44154595755734,0.783244,253,NA,48.968503052119,30.0183815959838,13
"Italy",2016,11.675,38146.85783,-0.094021401985132,NA,NA,2.5755408693155,0.879891,NA,NA,49.5009699808103,29.9845232740559,13
"Luxembourg",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"Luxembourg",1991,1.65833333333333,34278.117765,3.11835931966098,NA,17425.723,NA,8.644191,NA,NA,51.8739181230139,NA,14
"Luxembourg",1992,2.06666666666667,35215.313722,3.15416878803308,NA,17730.762,NA,1.819653,NA,NA,53.5270614470631,96.707857053524,14
"Luxembourg",1993,2.58333333333333,37039.055268,3.58810441540534,NA,18333.529,NA,4.200648,NA,NA,52.7088181036135,96.9689675322849,14
"Luxembourg",1994,3.175,38708.552247,2.19476040658278,NA,18562.342,NA,3.820921,NA,NA,52.6923344344393,100.180980034529,14
"Luxembourg",1995,2.86666666666667,39523.918478,1.86769787673627,NA,19175.91,11.0705598269045,5.851243,NA,NA,50.7984743506136,102.475306045934,14
"Luxembourg",1996,2.925,41322.196605,1.18386104012053,NA,19106.898,10.287788409072,1.388428,NA,NA,50.9591902471906,106.524281977711,14
"Luxembourg",1997,2.7,42775.452672,1.36751139623727,NA,19899.152,9.80755367443098,5.709717,NA,NA,51.1944302701845,115.847004216419,14
"Luxembourg",1998,2.69166666666667,44299.742284,0.95856626046439,NA,19750.377,8.908277285545,6.044651,NA,NA,51.3508173897243,126.178536185983,14
"Luxembourg",1999,2.40833333333333,50526.653189,1.02519420771158,NA,20011.021,7.8644082159892,8.481003,NA,NA,52.3404297423072,130.829615551375,14
"Luxembourg",2000,2.24166666666667,55220.891328,3.15076774425885,NA,19925.521,12.6388493505306,8.239799,NA,NA,53.4119438958363,148.484907700666,14
"Luxembourg",2001,1.9,55980.409529,2.66382233829702,NA,20637.07,8.30707626435574,2.531975,23,NA,53.8146319387409,147.439463050704,14
"Luxembourg",2002,2.55833333333333,58709.015363,2.0740887324166,NA,20596.047,9.33077191831063,3.81947,NA,NA,54.7647421179104,141.96461158688,14
"Luxembourg",2003,3.80833333333333,59951.840564,2.04984042933296,19.039,21366.678,6.41365863312123,1.629287,31,NA,54.1748749003929,138.90022793065,14
"Luxembourg",2004,4.95,64038.538001,2.22568081831823,NA,21335.592,11.8093051047799,3.612177,NA,NA,55.0049020942553,153.035736645875,14
"Luxembourg",2005,4.65,68140.65238,2.48769271187972,18.785,21764.568,10.9710811068561,3.172443,NA,NA,55.5554980024666,161.676408809019,14
"Luxembourg",2006,4.575,77948.76669,2.66631494577073,NA,21639.123,9.91333867798303,5.178486,NA,NA,55.0079331088439,176.246890384932,14
"Luxembourg",2007,4.16666666666667,83825.291602,2.31245861786127,16.566,22044.701,9.73417360710416,8.354553,82,NA,55.9304958141535,182.888001090727,14
"Luxembourg",2008,4.91666666666667,86591.985457,3.40187963025567,NA,21763.514,7.76525944988299,-1.279586,NA,2.2460318,56.0111438592809,187.111880717512,14
"Luxembourg",2009,5.11666666666667,82290.426692,0.368041997888905,20.247,22670.305,7.05196093313153,-4.358607,125,2.2460318,58.1634995092146,164.069506600635,14
"Luxembourg",2010,4.58333333333333,85680.189292,2.27367911621544,NA,22534.82,6.38532479444626,4.864969,148,2.2460318,57.6992199153171,174.523090007987,14
"Luxembourg",2011,4.83333333333333,91814.036613,3.4106834106834,18.304,22619.83,6.01623382606559,2.539235,170,2.2460318,57.5881027285314,177.989656164445,14
"Luxembourg",2012,5.06666666666667,91526.720705,2.66284165508018,NA,22583.826,5.90273325620614,-0.352519,195,2.2460318,58.7507185730335,186.444307394605,14
"Luxembourg",2013,5.875,95352.292808,1.73403963519167,18.72,22840.506,5.28922976282727,3.990192,218,2.2460318,59.3930332031764,192.133327384353,14
"Luxembourg",2014,6.05,101465.882029,0.628543985440706,NA,23401.492,4.69081283135766,5.626931,242,NA,60.0794457217636,206.301663332525,14
"Luxembourg",2015,6.45833333333333,104243.426963,0.474743161437791,NA,23290.914,5.08244201298364,4.004257,NA,NA,59.97763419667,227.113480053523,14
"Luxembourg",2016,6.28333333333333,105767.805206,0.290833333333307,NA,22836.064,4.6872885904102,4.180493,NA,NA,57.7342621506671,227.937499654026,14
"Netherlands",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"Netherlands",1991,5.675,19850.163609,3.15820271542291,NA,22613.637,NA,2.439135,NA,3.0330954,58.2295505054746,NA,15
"Netherlands",1992,5.75833333333333,20493.984486,3.18358112475761,NA,22586.33,NA,1.706071,NA,3.0214286,58.075824765921,53.7398310944456,15
