"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.8909180274954,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.41491642564009,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.00993454726034,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.357411980473773,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.961733196580462,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.87896451836208,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.44154595755734,,
"B6BLTT02","Current account as a % of GDP, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.5755408693155,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,11.7504869492534,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.9706093194061,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,8.39276614606397,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,12.6913096132989,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,14.7518791419217,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,13.5663519447693,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,14.4383595744182,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,10.2668342616768,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.43186841699283,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.45435661228672,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,14.8654465544962,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.00905168301895,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,10.4859004803377,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,11.5251478918718,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.78614817805088,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,11.5268971578813,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,10.6778824802756,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-2.8663329386705,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-2.84353023382828,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-2.55005471731342,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.87204919126377,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-2.26528270007973,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-0.709206141235536,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.797380466636588,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.10558738053299,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.55238614240038,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.08277246616052,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.26750600777435,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.31096755583527,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.82437321784845,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.51785779327882,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.61366331316076,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.86734950076537,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.63885408221591,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.48967118167059,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.95046039999109,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.38940055678208,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.90940736705673,,
"B6BLTT02","Current account as a % of GDP, s.a.","AUT","Austria","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.71836209407166,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-2.30479656583947,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-6.15825218572795,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-5.84297379718317,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.89592441384059,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-2.26839452741949,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-4.41044953312983,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-4.88991070988969,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-5.1031996132506,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-5.71885693278184,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-3.78761812826609,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-2.12974267417191,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-2.45970389341353,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-4.61732036617051,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.88204286442297,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.27097554900214,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.57970037212096,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.11176086944295,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.55876982884706,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.541756429324557,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.190110755065317,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.24072121789016,,
"B6BLTT02","Current account as a % of GDP, s.a.","CZE","Czech Republic","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.12335889257008,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.52513896891313,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.26745080167833,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.09378914682073,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.89971228034906,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.96496802449896,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-0.997536336457738,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.08896870355775,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.75018436176844,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.07279888542688,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.0514285084617495,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.325130424931408,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.668983212314345,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.432486157512956,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.387622290496681,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.19755195751576,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.33101358939067,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.43548352739811,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.91219081225115,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.46559093891163,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.55308832521892,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.58620396503854,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.27794025180613,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,7.75684697106051,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.8925926973468,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.15605646921512,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,8.17214195320897,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,-1.36608658602464,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,-1.14823777621241,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,-1.05198562211689,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,-1.51393410983042,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-1.29657586865402,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-0.713999678415145,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-0.501904884301074,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-0.697162329396937,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-1.41791541724217,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.74758791525795,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.365479400368922,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.88065824869443,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.40629448090281,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.47153629972044,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.60439176777878,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.67226173833023,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.74352354324178,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.59499586067765,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.73743380721186,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.62614633896,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.09729861541612,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,7.01701059632586,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.69691146845567,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.44385972944332,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,8.57747913537992,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,8.35562009507164,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-0.960674038478026,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-0.754657487800766,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-0.718817414532109,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.65606269208994,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-3.2848403118902,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-4.39819181582578,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-4.39494995054144,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-3.7371216968228,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-3.88342921067008,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-5.57635491194068,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-7.4920281070725,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-8.97857869718394,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-9.63490530664335,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-9.24728995026296,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-4.27831004031762,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.92160662863633,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.17936971481638,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.219917311782096,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.5203652965574,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.08044312252047,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.36878275200986,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.95443773539973,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.43996252446421,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.15618267147184,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.84999905893631,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.50967043832632,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.66642802397704,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.01779596330733,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.63645764264031,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.11966414074262,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.78058820039193,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.57895379671954,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.88199784905601,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.71419230445867,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.83438232852564,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.78384346830816,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.86767241465074,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.08903795482595,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.0012706875675,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.895492119798865,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.792184919806128,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.05809463694908,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.70570254571678,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.59580653776104,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.41633736866508,,
