"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.93936919465146,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.911184539901865,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,0.585433617781294,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.44026832396174,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.98385685111348,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.42080671307334,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.03422339225273,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.66573608784662,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.54691075514873,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.57742924103119,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.2983405803532,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.62838306731438,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.312737722931293,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.10380856083584,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.07517293107761,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.00849118223381,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.50472226668802,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.90679703516797,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.234429944518241,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.483355422156398,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,19.4558469181926,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,15.8770676259465,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,14.411267733412,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,10.8740794338332,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.93451397844179,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.19454859355107,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,5.53600312501777,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.76622558738952,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.63663844142427,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.15117752373243,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.37396640937212,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.62936293754471,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.53065078930158,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.89884796952735,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.5450730501113,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.19594596980672,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.89500102047302,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.1527963595847,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.21007395627551,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.71298157635244,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.3298701736344,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.50151979453,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.922165040536271,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.31120862499427,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.73604592006394,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.825657592061916,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,34.8175426849682,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,23.6557171995852,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,22.4642409033877,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,18.8680791770829,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,28.3054645750733,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,23.4690313045815,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,18.3050773683867,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,14.1537895511405,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,9.99774390047376,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,9.80360785079527,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,9.11680911680912,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.26544821583985,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.66101694915255,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.74434679569466,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.56151711378355,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.93032603841,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.95874516544906,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.04251253881061,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.21171171171169,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.85555795691957,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.92992098935074,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.65214517088647,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.73319984983104,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.227566270988374,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.0616446800641041,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.394769306686428,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.21081537811574,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.06999590667209,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,1.46942017474191,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.30919765166338,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.52486610558531,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.75373134328355,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.52560487120497,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.41551787239233,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.63192376414532,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.59071729957808,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.87290487290485,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.614733276884,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.49048968029139,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.19962850718546,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.42969198392958,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.93163989540528,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.89711564381348,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.06030495117357,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-4.47810339150478,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.922095829024488,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.55718883186918,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.69620897294548,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.508714869485458,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.182542316627925,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.289879079012778,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.00830633773570249,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,6.25000000000001,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.2705882352941,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.62673223066608,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,4.05184077476324,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,5.23542294004927,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.00698055537492,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.04310552039097,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.95508793969852,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.66345783596456,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.53768653889857,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.78516548463358,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.46532020412564,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.67255892255893,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.2067363530778,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.98529411764704,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.09084354722423,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.82973805855163,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.34783431057309,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.774768179599804,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.52551607240149,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.78063323594298,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.04136253041363,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.21999212908304,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.24105754276825,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.0387867504460633,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.094021401985132,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.25143848753313,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,1.76028306059264,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,1.24304589707928,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,0.695458057868971,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,-0.12789904502045,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,0.136600358575926,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.74780458692131,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.661974191385961,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,-0.34129692832763,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,-0.67657868359507,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.740055504162809,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,-0.923494026942303,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.256541816316065,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,-0.00857338820302831,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,-0.282946068764449,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.249355116079101,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.0600394544986525,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.38007886164926,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.35283672951722,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.719979429159156,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.267633600966939,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.0519390581717394,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.346440325653903,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.76195408251338,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.789517890139417,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.116666666666676,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.11835931966098,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.15416878803308,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,3.58810441540534,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.19476040658278,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.86769787673627,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.18386104012053,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.36751139623727,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.95856626046439,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.02519420771158,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.15076774425885,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.66382233829702,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.0740887324166,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.04984042933296,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.22568081831823,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.48769271187972,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.66631494577073,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.31245861786127,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.40187963025567,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.368041997888905,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.27367911621544,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.4106834106834,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.66284165508018,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.73403963519167,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.628543985440706,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.474743161437791,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.290833333333307,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.15820271542291,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.18358112475761,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.58418167580268,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.80152671755724,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.9232197222841,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.11379269155017,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.10924562739481,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.95913632274255,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.15717918055057,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.36052233801955,,
"CPALTT01","Consumer prices: all items","NLD","Netherlands","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.1558412719561,,
