"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,12.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,12.3333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,12.05,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,11.3166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,9.55833333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,8.74166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,8.63333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,8.85,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,8.86666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.84166666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.99166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.425,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.10833333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.26666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,9.18333333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,9.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,10.3083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,10.375,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,10.0583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,5.525,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,6.56666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,7.79166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,8.45,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.25,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.94166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,9.675,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,9.45,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,8.625,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,8.00833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.85833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,8.68333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,9.80833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,11.2833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,10.275,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.54166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.425,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.64166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.96666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.83333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.38333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.24166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.99166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.63333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.125,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,11.9833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,11.2333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,10.675,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,10.3333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,9.74166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.6083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.0083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.03333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.41666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.625,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,12.75,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,17.9166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,24.4916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,27.4916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,26.55,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,24.9583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","GRC","Greece","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,23.5666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,9.91666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,9.05,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,8.70833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.86666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.26666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.575,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.58333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.74166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.06666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.175,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.45833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.39166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,10.0333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.1666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,11.0583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,11.0166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.1166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.74166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.83333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,14.7583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,15.3916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,15.6416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,14.3416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,12.2916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,11.6666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,9.875,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.55,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.65,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.25833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.93333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.45833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.58333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.50833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.50833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.68333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,12.0333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,13.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,14.6583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,14.7166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,13.0916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,11.3083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.45833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","IRL","Ireland","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.93333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,8.51666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,8.79166666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.725,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,10.65,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,11.1833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,11.1666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,11.2166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,11.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,10.8666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,10.05,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,9.00833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,8.475,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.70833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.79166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.075,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.70833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.75,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,8.35,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.35,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,10.6416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,12.1333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,12.65,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,11.8916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,11.675,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,1.65833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.06666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.58333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,3.175,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.86666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.925,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.69166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.40833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.24166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.55833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.80833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.95,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.65,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.575,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.16666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.91666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.11666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.58333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.83333333333333,,
